timestamp,left_hand_x,left_hand_y,left_hand_z,left_hand_q_x,left_hand_q_y,left_hand_q_z,left_hand_q_w,left_hand_euler_x,left_hand_euler_y,left_hand_euler_z,left_hand_yaw,left_hand_pitch,left_hand_roll,right_hand_x,right_hand_y,right_hand_z,right_hand_q_x,right_hand_q_y,right_hand_q_z,right_hand_q_w,right_hand_euler_x,right_hand_euler_y,right_hand_euler_z,right_hand_yaw,right_hand_pitch,right_hand_roll,left_sword_x,left_sword_y,left_sword_z,right_sword_x,right_sword_y,right_sword_z,head_x,head_y,head_z,head_q_x,head_q_y,head_q_z,head_q_w,head_euler_x,head_euler_y,head_euler_z,head_yaw,head_pitch,head_roll,left_hand_heading_x,left_hand_heading_y,left_hand_heading_z,right_hand_heading_x,right_hand_heading_y,right_hand_heading_z,head_heading_x,head_heading_y,head_heading_z,left_blade_x,left_blade_y,left_blade_z,right_blade_x,right_blade_y,right_blade_z
1721536940783,0.357,-0.377,0.537,-0.109,-0.386,0.264,-0.877,358.9,47.2,326.1,-0.728,47.226,-33.134,0.473,-0.169,0.529,0.118,-0.493,0.260,-0.822,317.2,48.5,304.9,-26.745,57.058,-20.327,0.855,-0.700,0.622,1.271,-0.477,0.507,0.085,-0.055,1.089,-0.017,-0.166,0.251,-0.953,356.9,19.0,330.0,-2.914,19.034,-28.986,0.564,-0.379,-0.734,0.379,-0.543,-0.749,0.819,-0.473,-0.326,-0.619,0.394,-0.679,-0.872,0.062,-0.486
1721536940797,0.358,-0.377,0.540,-0.108,-0.382,0.266,-0.878,358.8,46.8,325.8,-0.836,46.791,-33.357,0.473,-0.169,0.532,0.116,-0.489,0.260,-0.824,318.0,48.3,305.5,-26.427,56.500,-20.599,0.854,-0.702,0.630,1.272,-0.477,0.517,0.084,-0.055,1.090,-0.016,-0.163,0.251,-0.954,356.9,18.6,330.0,-2.918,18.605,-29.013,0.566,-0.385,-0.729,0.386,-0.542,-0.747,0.821,-0.474,-0.319,-0.614,0.392,-0.685,-0.867,0.063,-0.494
1721536940811,0.359,-0.377,0.543,-0.106,-0.378,0.269,-0.880,358.6,46.2,325.4,-0.993,46.254,-33.543,0.474,-0.169,0.534,0.117,-0.488,0.259,-0.825,318.0,48.2,305.6,-26.493,56.379,-20.523,0.853,-0.703,0.638,1.274,-0.475,0.521,0.083,-0.054,1.091,-0.015,-0.159,0.251,-0.955,356.9,18.2,330.0,-2.943,18.178,-29.027,0.569,-0.393,-0.722,0.388,-0.542,-0.745,0.823,-0.475,-0.312,-0.609,0.389,-0.691,-0.866,0.061,-0.496
1721536940824,0.359,-0.378,0.546,-0.106,-0.376,0.270,-0.880,358.7,45.9,325.3,-0.925,45.956,-33.712,0.475,-0.168,0.536,0.118,-0.487,0.260,-0.825,317.9,48.0,305.6,-26.663,56.229,-20.526,0.852,-0.705,0.644,1.275,-0.474,0.525,0.082,-0.053,1.092,-0.014,-0.156,0.252,-0.955,356.9,17.8,330.0,-2.954,17.797,-29.043,0.572,-0.396,-0.719,0.390,-0.544,-0.743,0.825,-0.476,-0.305,-0.604,0.390,-0.695,-0.866,0.058,-0.497
1721536940838,0.360,-0.378,0.549,-0.108,-0.373,0.271,-0.881,359.1,45.7,325.4,-0.657,45.665,-33.888,0.475,-0.168,0.539,0.118,-0.486,0.261,-0.826,318.0,47.8,305.6,-26.678,56.020,-20.681,0.851,-0.706,0.651,1.275,-0.474,0.531,0.080,-0.052,1.093,-0.013,-0.153,0.252,-0.955,356.9,17.4,330.0,-2.953,17.434,-29.078,0.576,-0.396,-0.715,0.391,-0.546,-0.741,0.826,-0.477,-0.299,-0.598,0.392,-0.699,-0.864,0.058,-0.499
1721536940852,0.361,-0.378,0.552,-0.109,-0.368,0.270,-0.883,359.5,45.2,325.7,-0.332,45.182,-33.916,0.476,-0.168,0.541,0.118,-0.485,0.262,-0.826,318.2,47.7,305.7,-26.641,55.820,-20.883,0.850,-0.706,0.659,1.275,-0.476,0.536,0.079,-0.051,1.094,-0.013,-0.150,0.252,-0.956,356.9,17.1,330.0,-2.932,17.100,-29.097,0.583,-0.397,-0.709,0.393,-0.547,-0.739,0.828,-0.478,-0.294,-0.591,0.392,-0.705,-0.863,0.060,-0.502
1721536940866,0.361,-0.378,0.555,-0.111,-0.365,0.269,-0.885,0.0,44.8,326.2,0.032,44.806,-33.853,0.476,-0.167,0.544,0.118,-0.483,0.263,-0.827,318.3,47.4,305.7,-26.741,55.579,-21.017,0.850,-0.706,0.666,1.275,-0.476,0.541,0.078,-0.050,1.094,-0.012,-0.147,0.252,-0.956,356.9,16.7,330.0,-2.949,16.762,-29.106,0.589,-0.395,-0.705,0.395,-0.549,-0.737,0.829,-0.479,-0.288,-0.585,0.393,-0.709,-0.861,0.058,-0.505
1721536940880,0.361,-0.378,0.558,-0.113,-0.361,0.268,-0.886,0.5,44.5,326.5,0.346,44.488,-33.803,0.477,-0.167,0.546,0.120,-0.479,0.264,-0.828,318.6,46.9,306.0,-26.847,54.975,-21.186,0.850,-0.706,0.672,1.277,-0.474,0.552,0.076,-0.049,1.095,-0.011,-0.145,0.252,-0.957,356.9,16.4,330.0,-2.977,16.462,-29.103,0.595,-0.393,-0.701,0.401,-0.552,-0.731,0.831,-0.479,-0.283,-0.580,0.393,-0.713,-0.857,0.054,-0.512
1721536940894,0.362,-0.377,0.561,-0.112,-0.360,0.268,-0.887,0.5,44.3,326.6,0.386,44.299,-33.771,0.478,-0.166,0.548,0.120,-0.476,0.264,-0.831,319.0,46.6,306.5,-26.778,54.502,-21.234,0.850,-0.705,0.676,1.278,-0.470,0.560,0.075,-0.048,1.096,-0.010,-0.143,0.252,-0.957,356.9,16.2,330.0,-3.015,16.239,-29.098,0.598,-0.394,-0.698,0.408,-0.552,-0.727,0.832,-0.480,-0.279,-0.578,0.392,-0.716,-0.854,0.051,-0.518
1721536940908,0.362,-0.377,0.564,-0.111,-0.358,0.268,-0.887,0.4,44.0,326.5,0.289,44.018,-33.739,0.478,-0.165,0.550,0.121,-0.475,0.262,-0.832,319.2,46.6,306.9,-26.676,54.365,-21.052,0.850,-0.704,0.682,1.280,-0.466,0.564,0.073,-0.047,1.096,-0.010,-0.142,0.252,-0.957,356.8,16.1,330.0,-3.031,16.075,-29.079,0.600,-0.396,-0.695,0.413,-0.550,-0.726,0.833,-0.480,-0.277,-0.576,0.389,-0.719,-0.852,0.048,-0.521
1721536940922,0.362,-0.377,0.566,-0.109,-0.355,0.269,-0.889,0.2,43.6,326.4,0.137,43.619,-33.768,0.478,-0.164,0.552,0.120,-0.473,0.260,-0.833,319.6,46.6,307.3,-26.484,54.236,-20.937,0.850,-0.704,0.689,1.281,-0.463,0.568,0.072,-0.046,1.097,-0.009,-0.141,0.252,-0.957,356.8,15.9,330.1,-3.048,15.934,-29.067,0.603,-0.401,-0.690,0.417,-0.547,-0.726,0.833,-0.480,-0.274,-0.573,0.385,-0.724,-0.851,0.047,-0.523
1721536940936,0.363,-0.377,0.569,-0.106,-0.352,0.270,-0.890,360.0,43.1,326.3,-0.027,43.117,-33.721,0.478,-0.164,0.555,0.117,-0.470,0.262,-0.835,320.2,46.4,307.5,-26.183,53.775,-21.390,0.850,-0.702,0.697,1.279,-0.466,0.576,0.070,-0.045,1.097,-0.009,-0.140,0.252,-0.958,356.8,15.8,330.1,-3.068,15.834,-29.044,0.607,-0.406,-0.683,0.420,-0.547,-0.724,0.834,-0.480,-0.272,-0.569,0.379,-0.730,-0.846,0.051,-0.530
1721536940950,0.363,-0.376,0.572,-0.105,-0.348,0.269,-0.892,360.0,42.7,326.4,-0.025,42.671,-33.532,0.479,-0.164,0.557,0.112,-0.467,0.265,-0.836,321.1,46.2,307.8,-25.722,53.277,-22.052,0.850,-0.699,0.704,1.277,-0.472,0.586,0.069,-0.044,1.098,-0.008,-0.139,0.252,-0.958,356.8,15.7,330.1,-3.078,15.683,-29.040,0.613,-0.406,-0.678,0.424,-0.547,-0.722,0.835,-0.480,-0.270,-0.565,0.374,-0.735,-0.840,0.060,-0.539
1721536940964,0.363,-0.376,0.575,-0.105,-0.346,0.268,-0.893,0.2,42.4,326.7,0.115,42.388,-33.448,0.479,-0.163,0.560,0.108,-0.464,0.266,-0.838,321.9,46.0,308.1,-25.338,52.777,-22.463,0.850,-0.698,0.710,1.276,-0.474,0.595,0.067,-0.043,1.099,-0.008,-0.137,0.252,-0.958,356.8,15.5,330.1,-3.083,15.509,-29.037,0.617,-0.406,-0.674,0.429,-0.546,-0.720,0.835,-0.480,-0.267,-0.562,0.373,-0.739,-0.835,0.065,-0.547
1721536940977,0.363,-0.375,0.578,-0.105,-0.344,0.266,-0.894,0.4,42.2,327.0,0.304,42.171,-33.303,0.479,-0.163,0.563,0.108,-0.460,0.267,-0.840,322.4,45.6,308.4,-25.300,52.210,-22.701,0.851,-0.696,0.715,1.276,-0.474,0.606,0.066,-0.042,1.099,-0.008,-0.136,0.252,-0.958,356.8,15.3,330.1,-3.078,15.309,-29.026,0.621,-0.404,-0.671,0.435,-0.548,-0.714,0.836,-0.480,-0.264,-0.559,0.372,-0.741,-0.830,0.063,-0.554
1721536940991,0.364,-0.375,0.581,-0.105,-0.341,0.265,-0.896,0.5,41.8,327.2,0.408,41.800,-33.174,0.479,-0.162,0.565,0.115,-0.457,0.267,-0.840,321.7,45.0,308.3,-25.985,51.874,-22.493,0.851,-0.694,0.722,1.278,-0.467,0.613,0.064,-0.041,1.100,-0.007,-0.134,0.252,-0.958,356.8,15.1,330.1,-3.052,15.090,-29.028,0.627,-0.404,-0.667,0.439,-0.555,-0.707,0.838,-0.481,-0.260,-0.555,0.369,-0.745,-0.830,0.051,-0.555
1721536941005,0.363,-0.374,0.583,-0.106,-0.338,0.266,-0.897,0.8,41.5,327.3,0.573,41.460,-33.230,0.480,-0.161,0.568,0.120,-0.456,0.267,-0.840,321.3,44.6,308.4,-26.423,51.683,-22.250,0.849,-0.694,0.728,1.280,-0.462,0.617,0.063,-0.040,1.100,-0.007,-0.132,0.252,-0.959,356.9,14.9,330.2,-3.031,14.887,-29.026,0.630,-0.405,-0.662,0.442,-0.558,-0.703,0.838,-0.481,-0.257,-0.550,0.369,-0.749,-0.831,0.042,-0.555
1721536941018,0.364,-0.374,0.586,-0.107,-0.335,0.267,-0.897,1.0,41.2,327.3,0.722,41.164,-33.357,0.480,-0.160,0.570,0.122,-0.454,0.267,-0.841,321.2,44.3,308.5,-26.600,51.404,-22.230,0.848,-0.695,0.733,1.281,-0.459,0.623,0.062,-0.039,1.101,-0.007,-0.130,0.252,-0.959,356.9,14.7,330.2,-3.021,14.700,-29.016,0.633,-0.407,-0.658,0.445,-0.560,-0.699,0.839,-0.481,-0.253,-0.545,0.370,-0.753,-0.829,0.037,-0.558
1721536941032,0.364,-0.374,0.588,-0.107,-0.331,0.268,-0.898,1.1,40.7,327.2,0.800,40.746,-33.519,0.480,-0.160,0.572,0.120,-0.451,0.268,-0.843,321.8,44.1,308.7,-26.376,51.008,-22.497,0.846,-0.696,0.740,1.280,-0.460,0.631,0.060,-0.038,1.101,-0.006,-0.129,0.252,-0.959,356.9,14.5,330.2,-3.027,14.548,-29.023,0.637,-0.411,-0.653,0.449,-0.560,-0.696,0.840,-0.481,-0.251,-0.538,0.369,-0.758,-0.825,0.039,-0.564
1721536941045,0.364,-0.373,0.591,-0.106,-0.328,0.268,-0.900,1.1,40.3,327.2,0.838,40.290,-33.525,0.480,-0.159,0.575,0.117,-0.448,0.269,-0.844,322.5,43.9,309.0,-26.022,50.557,-22.891,0.845,-0.695,0.747,1.278,-0.462,0.640,0.058,-0.037,1.102,-0.006,-0.128,0.252,-0.959,356.9,14.4,330.2,-3.026,14.427,-29.053,0.641,-0.413,-0.647,0.453,-0.559,-0.694,0.840,-0.482,-0.249,-0.533,0.366,-0.763,-0.820,0.044,-0.571
1721536941059,0.364,-0.373,0.593,-0.106,-0.326,0.268,-0.901,1.2,40.1,327.3,0.922,40.058,-33.444,0.480,-0.159,0.577,0.115,-0.445,0.272,-0.846,323.0,43.7,309.1,-25.819,50.084,-23.395,0.845,-0.693,0.751,1.276,-0.466,0.649,0.057,-0.036,1.102,-0.006,-0.127,0.252,-0.959,356.9,14.2,330.1,-3.021,14.259,-29.087,0.644,-0.413,-0.643,0.456,-0.561,-0.690,0.841,-0.483,-0.246,-0.530,0.365,-0.765,-0.815,0.048,-0.578
1721536941073,0.364,-0.372,0.595,-0.105,-0.326,0.267,-0.901,1.2,40.0,327.4,0.900,40.019,-33.357,0.480,-0.158,0.580,0.114,-0.443,0.273,-0.846,323.2,43.4,309.2,-25.784,49.792,-23.578,0.845,-0.692,0.754,1.276,-0.466,0.655,0.055,-0.035,1.103,-0.005,-0.125,0.253,-0.959,356.9,14.0,330.1,-3.019,14.055,-29.120,0.645,-0.413,-0.643,0.459,-0.563,-0.688,0.841,-0.483,-0.243,-0.530,0.364,-0.766,-0.812,0.048,-0.581
1721536941087,0.364,-0.372,0.597,-0.104,-0.325,0.267,-0.901,1.1,39.9,327.4,0.825,39.919,-33.269,0.480,-0.158,0.582,0.117,-0.442,0.272,-0.847,323.0,43.3,309.2,-25.993,49.672,-23.463,0.845,-0.691,0.757,1.277,-0.462,0.659,0.053,-0.034,1.104,-0.005,-0.123,0.253,-0.960,356.9,13.8,330.1,-3.041,13.840,-29.136,0.646,-0.413,-0.642,0.461,-0.564,-0.685,0.842,-0.484,-0.239,-0.530,0.361,-0.767,-0.812,0.043,-0.582
1721536941101,0.363,-0.371,0.599,-0.104,-0.324,0.267,-0.902,1.1,39.7,327.5,0.878,39.751,-33.275,0.480,-0.157,0.584,0.119,-0.439,0.272,-0.848,323.0,42.9,309.5,-26.155,49.291,-23.418,0.845,-0.690,0.760,1.277,-0.458,0.666,0.052,-0.033,1.104,-0.004,-0.121,0.253,-0.960,356.9,13.6,330.1,-3.060,13.633,-29.151,0.648,-0.414,-0.639,0.466,-0.566,-0.680,0.843,-0.484,-0.235,-0.528,0.361,-0.769,-0.810,0.037,-0.585
1721536941115,0.363,-0.371,0.600,-0.104,-0.322,0.268,-0.902,1.1,39.6,327.3,0.865,39.561,-33.366,0.480,-0.156,0.587,0.119,-0.437,0.272,-0.849,323.4,42.6,309.8,-26.034,48.895,-23.495,0.843,-0.690,0.764,1.277,-0.456,0.674,0.050,-0.031,1.105,-0.004,-0.120,0.253,-0.960,356.8,13.4,330.1,-3.066,13.446,-29.163,0.649,-0.416,-0.637,0.471,-0.565,-0.677,0.843,-0.485,-0.232,-0.526,0.360,-0.771,-0.806,0.036,-0.591
1721536941129,0.363,-0.370,0.602,-0.104,-0.320,0.268,-0.903,1.2,39.4,327.3,0.919,39.369,-33.419,0.480,-0.155,0.589,0.118,-0.434,0.272,-0.851,323.7,42.4,310.1,-25.884,48.598,-23.573,0.842,-0.690,0.767,1.277,-0.455,0.680,0.048,-0.030,1.105,-0.003,-0.119,0.253,-0.960,356.8,13.3,330.1,-3.079,13.280,-29.187,0.651,-0.417,-0.634,0.475,-0.565,-0.675,0.844,-0.485,-0.229,-0.523,0.360,-0.773,-0.803,0.035,-0.595
1721536941143,0.362,-0.370,0.604,-0.104,-0.319,0.268,-0.903,1.3,39.2,327.4,0.978,39.192,-33.428,0.479,-0.155,0.591,0.119,-0.432,0.273,-0.851,323.8,42.2,310.1,-25.968,48.291,-23.719,0.841,-0.689,0.771,1.276,-0.454,0.686,0.047,-0.029,1.106,-0.003,-0.117,0.253,-0.960,356.8,13.1,330.1,-3.084,13.110,-29.220,0.653,-0.418,-0.632,0.478,-0.567,-0.671,0.844,-0.486,-0.226,-0.520,0.359,-0.775,-0.801,0.034,-0.598
1721536941157,0.362,-0.369,0.605,-0.104,-0.318,0.268,-0.903,1.3,39.1,327.4,1.036,39.116,-33.441,0.478,-0.154,0.593,0.120,-0.432,0.274,-0.851,323.7,42.0,309.9,-26.140,48.170,-23.887,0.840,-0.689,0.773,1.275,-0.455,0.689,0.045,-0.028,1.106,-0.003,-0.116,0.254,-0.960,356.8,12.9,330.1,-3.071,12.946,-29.241,0.654,-0.418,-0.631,0.477,-0.570,-0.669,0.845,-0.487,-0.224,-0.519,0.359,-0.776,-0.800,0.033,-0.599
1721536941171,0.362,-0.369,0.606,-0.106,-0.318,0.267,-0.903,1.6,39.1,327.6,1.225,39.159,-33.425,0.478,-0.154,0.594,0.120,-0.431,0.276,-0.851,323.7,41.9,309.8,-26.176,48.056,-24.063,0.840,-0.689,0.774,1.273,-0.456,0.693,0.043,-0.027,1.107,-0.002,-0.115,0.254,-0.960,356.8,12.8,330.0,-3.073,12.811,-29.255,0.655,-0.416,-0.631,0.477,-0.572,-0.668,0.845,-0.487,-0.221,-0.518,0.362,-0.775,-0.799,0.034,-0.600
1721536941185,0.361,-0.368,0.608,-0.107,-0.317,0.267,-0.904,1.8,39.0,327.7,1.415,39.052,-33.428,0.477,-0.153,0.597,0.117,-0.428,0.277,-0.852,324.2,41.7,310.1,-25.880,47.641,-24.361,0.839,-0.688,0.777,1.271,-0.457,0.701,0.041,-0.026,1.107,-0.002,-0.114,0.254,-0.961,356.9,12.7,330.0,-3.073,12.712,-29.271,0.657,-0.415,-0.630,0.481,-0.572,-0.665,0.845,-0.487,-0.220,-0.515,0.363,-0.776,-0.794,0.037,-0.606
1721536941199,0.361,-0.367,0.610,-0.107,-0.315,0.266,-0.905,1.9,38.8,327.9,1.477,38.848,-33.303,0.477,-0.152,0.598,0.116,-0.426,0.277,-0.853,324.5,41.5,310.2,-25.759,47.341,-24.556,0.838,-0.686,0.781,1.270,-0.457,0.707,0.040,-0.025,1.108,-0.002,-0.113,0.254,-0.961,356.9,12.6,330.0,-3.073,12.617,-29.294,0.660,-0.414,-0.627,0.484,-0.572,-0.662,0.845,-0.488,-0.218,-0.513,0.361,-0.779,-0.791,0.038,-0.610
1721536941213,0.360,-0.366,0.612,-0.104,-0.314,0.265,-0.906,1.6,38.6,328.0,1.289,38.625,-33.033,0.476,-0.151,0.600,0.117,-0.424,0.277,-0.854,324.6,41.3,310.4,-25.787,47.157,-24.510,0.839,-0.682,0.785,1.270,-0.454,0.711,0.038,-0.024,1.108,-0.002,-0.112,0.254,-0.961,356.8,12.5,330.0,-3.079,12.476,-29.319,0.663,-0.414,-0.624,0.486,-0.572,-0.660,0.846,-0.488,-0.216,-0.514,0.355,-0.781,-0.790,0.035,-0.612
1721536941227,0.360,-0.365,0.614,-0.101,-0.312,0.264,-0.907,1.3,38.2,328.0,1.004,38.248,-32.838,0.476,-0.151,0.602,0.117,-0.422,0.277,-0.855,324.9,41.1,310.6,-25.679,46.838,-24.564,0.839,-0.678,0.790,1.269,-0.453,0.717,0.036,-0.023,1.109,-0.001,-0.111,0.254,-0.961,356.8,12.3,330.0,-3.095,12.312,-29.320,0.666,-0.417,-0.619,0.491,-0.572,-0.657,0.846,-0.488,-0.213,-0.513,0.347,-0.785,-0.787,0.034,-0.616
1721536941241,0.359,-0.364,0.616,-0.099,-0.309,0.265,-0.908,1.1,37.9,327.8,0.906,37.888,-32.875,0.475,-0.150,0.604,0.114,-0.418,0.278,-0.857,325.5,40.8,310.9,-25.372,46.332,-24.880,0.838,-0.677,0.796,1.266,-0.454,0.726,0.034,-0.022,1.109,-0.001,-0.109,0.254,-0.961,356.8,12.1,330.0,-3.107,12.146,-29.328,0.668,-0.420,-0.614,0.496,-0.572,-0.654,0.847,-0.489,-0.210,-0.509,0.344,-0.789,-0.781,0.036,-0.624
1721536941254,0.359,-0.364,0.618,-0.100,-0.306,0.265,-0.909,1.4,37.5,328.0,1.128,37.556,-32.889,0.474,-0.150,0.606,0.113,-0.415,0.280,-0.858,325.9,40.5,311.0,-25.226,45.905,-25.305,0.836,-0.677,0.801,1.263,-0.457,0.734,0.033,-0.021,1.110,-0.001,-0.108,0.254,-0.961,356.9,11.9,330.0,-3.081,11.966,-29.325,0.672,-0.420,-0.609,0.498,-0.574,-0.650,0.847,-0.489,-0.207,-0.503,0.344,-0.793,-0.776,0.039,-0.629
1721536941268,0.358,-0.363,0.619,-0.102,-0.303,0.264,-0.910,1.8,37.2,328.2,1.454,37.234,-32.901,0.473,-0.149,0.608,0.112,-0.413,0.282,-0.859,326.1,40.2,310.9,-25.179,45.549,-25.654,0.834,-0.676,0.806,1.261,-0.459,0.740,0.031,-0.019,1.110,0.000,-0.106,0.254,-0.961,356.9,11.8,330.0,-3.049,11.818,-29.323,0.677,-0.420,-0.605,0.500,-0.577,-0.646,0.848,-0.489,-0.205,-0.497,0.346,-0.796,-0.772,0.040,-0.634
1721536941282,0.358,-0.363,0.621,-0.102,-0.300,0.266,-0.910,1.9,36.9,328.1,1.540,36.950,-33.032,0.472,-0.149,0.610,0.111,-0.410,0.284,-0.860,326.5,39.9,311.0,-25.066,45.137,-25.988,0.832,-0.677,0.811,1.258,-0.460,0.748,0.029,-0.018,1.111,0.000,-0.105,0.254,-0.961,356.9,11.7,330.0,-3.032,11.693,-29.324,0.679,-0.422,-0.601,0.503,-0.579,-0.642,0.849,-0.489,-0.202,-0.492,0.346,-0.799,-0.768,0.042,-0.639
1721536941296,0.357,-0.362,0.624,-0.103,-0.298,0.267,-0.911,2.0,36.7,328.0,1.633,36.747,-33.257,0.471,-0.149,0.612,0.111,-0.407,0.286,-0.860,326.7,39.6,310.9,-25.050,44.727,-26.302,0.829,-0.678,0.815,1.256,-0.461,0.756,0.027,-0.017,1.111,0.000,-0.104,0.254,-0.961,356.9,11.6,330.1,-3.018,11.571,-29.331,0.679,-0.425,-0.598,0.505,-0.582,-0.638,0.849,-0.489,-0.200,-0.488,0.347,-0.801,-0.764,0.042,-0.644
1721536941310,0.356,-0.361,0.626,-0.104,-0.295,0.267,-0.912,2.4,36.4,328.2,1.894,36.443,-33.226,0.471,-0.148,0.614,0.114,-0.406,0.288,-0.860,326.3,39.3,310.7,-25.411,44.488,-26.457,0.827,-0.677,0.820,1.254,-0.461,0.760,0.025,-0.016,1.112,0.000,-0.103,0.255,-0.962,356.9,11.4,330.0,-3.000,11.412,-29.350,0.684,-0.424,-0.594,0.505,-0.587,-0.633,0.849,-0.489,-0.198,-0.482,0.348,-0.804,-0.764,0.038,-0.644
1721536941324,0.356,-0.360,0.628,-0.105,-0.291,0.265,-0.913,2.6,36.0,328.5,2.115,35.979,-32.997,0.470,-0.148,0.616,0.115,-0.404,0.288,-0.860,326.4,39.0,310.7,-25.493,44.237,-26.555,0.826,-0.674,0.827,1.253,-0.460,0.765,0.023,-0.015,1.112,0.000,-0.101,0.255,-0.962,356.9,11.2,330.0,-2.992,11.234,-29.363,0.691,-0.423,-0.587,0.507,-0.589,-0.630,0.850,-0.490,-0.195,-0.476,0.345,-0.809,-0.762,0.036,-0.647
1721536941338,0.355,-0.359,0.630,-0.103,-0.288,0.262,-0.915,2.7,35.6,328.9,2.183,35.608,-32.701,0.469,-0.147,0.618,0.113,-0.400,0.289,-0.862,326.9,38.6,311.0,-25.245,43.621,-26.847,0.826,-0.670,0.833,1.251,-0.459,0.776,0.022,-0.014,1.113,0.001,-0.100,0.255,-0.962,357.0,11.0,330.0,-2.966,11.046,-29.389,0.696,-0.421,-0.582,0.513,-0.589,-0.624,0.850,-0.490,-0.191,-0.473,0.341,-0.812,-0.755,0.036,-0.655
1721536941352,0.354,-0.358,0.632,-0.102,-0.287,0.262,-0.916,2.6,35.4,328.9,2.104,35.418,-32.589,0.469,-0.147,0.620,0.111,-0.395,0.289,-0.865,327.6,38.3,311.5,-24.858,43.081,-27.078,0.825,-0.668,0.836,1.248,-0.459,0.786,0.020,-0.013,1.113,0.001,-0.098,0.255,-0.962,357.0,10.9,330.0,-2.922,10.868,-29.419,0.698,-0.421,-0.579,0.520,-0.588,-0.620,0.851,-0.491,-0.188,-0.472,0.337,-0.814,-0.748,0.038,-0.663
1721536941366,0.354,-0.357,0.633,-0.101,-0.286,0.261,-0.916,2.5,35.3,329.0,2.048,35.324,-32.479,0.468,-0.146,0.622,0.110,-0.393,0.290,-0.866,328.0,38.0,311.7,-24.694,42.699,-27.232,0.825,-0.666,0.839,1.247,-0.459,0.793,0.018,-0.012,1.114,0.001,-0.096,0.255,-0.962,357.1,10.7,330.0,-2.886,10.668,-29.446,0.699,-0.421,-0.578,0.524,-0.588,-0.616,0.851,-0.491,-0.185,-0.472,0.335,-0.815,-0.743,0.037,-0.668
1721536941380,0.353,-0.356,0.635,-0.099,-0.285,0.261,-0.917,2.3,35.0,329.0,1.924,35.058,-32.350,0.467,-0.146,0.624,0.110,-0.389,0.291,-0.867,328.2,37.7,311.8,-24.682,42.269,-27.426,0.824,-0.663,0.843,1.245,-0.458,0.801,0.016,-0.011,1.114,0.001,-0.095,0.256,-0.962,357.1,10.5,330.0,-2.858,10.470,-29.490,0.702,-0.422,-0.574,0.527,-0.590,-0.611,0.851,-0.492,-0.181,-0.471,0.331,-0.818,-0.739,0.036,-0.672
1721536941393,0.352,-0.356,0.637,-0.096,-0.282,0.261,-0.918,2.1,34.6,328.9,1.707,34.620,-32.299,0.466,-0.146,0.627,0.112,-0.386,0.292,-0.867,328.1,37.2,311.7,-24.901,41.813,-27.616,0.823,-0.661,0.850,1.243,-0.456,0.809,0.014,-0.010,1.114,0.001,-0.093,0.256,-0.962,357.1,10.2,329.9,-2.851,10.252,-29.536,0.705,-0.425,-0.568,0.530,-0.594,-0.605,0.852,-0.493,-0.178,-0.467,0.324,-0.823,-0.736,0.031,-0.676
1721536941407,0.352,-0.355,0.639,-0.095,-0.279,0.262,-0.919,1.9,34.3,328.7,1.595,34.280,-32.349,0.466,-0.145,0.629,0.116,-0.383,0.293,-0.868,327.9,36.7,311.8,-25.176,41.353,-27.669,0.821,-0.659,0.855,1.243,-0.452,0.817,0.012,-0.009,1.115,0.002,-0.091,0.256,-0.962,357.1,10.0,329.9,-2.871,10.056,-29.596,0.706,-0.429,-0.563,0.534,-0.597,-0.598,0.852,-0.494,-0.174,-0.464,0.321,-0.826,-0.733,0.024,-0.679
1721536941421,0.351,-0.355,0.641,-0.094,-0.277,0.263,-0.919,2.0,33.9,328.7,1.618,33.964,-32.412,0.465,-0.144,0.631,0.116,-0.380,0.292,-0.870,328.2,36.4,312.1,-25.095,40.968,-27.652,0.819,-0.659,0.860,1.242,-0.449,0.824,0.010,-0.008,1.115,0.002,-0.090,0.257,-0.962,357.1,9.9,329.8,-2.901,9.909,-29.667,0.709,-0.431,-0.558,0.540,-0.597,-0.594,0.852,-0.495,-0.172,-0.459,0.319,-0.829,-0.729,0.021,-0.684
1721536941435,0.350,-0.354,0.642,-0.096,-0.275,0.264,-0.920,2.1,33.8,328.7,1.771,33.833,-32.533,0.464,-0.144,0.633,0.114,-0.378,0.291,-0.871,328.7,36.3,312.6,-24.778,40.707,-27.615,0.817,-0.660,0.863,1.241,-0.447,0.830,0.008,-0.007,1.116,0.002,-0.089,0.258,-0.962,357.0,9.8,329.7,-2.907,9.810,-29.752,0.710,-0.432,-0.557,0.545,-0.594,-0.592,0.851,-0.496,-0.170,-0.456,0.321,-0.830,-0.725,0.021,-0.688
1721536941449,0.350,-0.354,0.644,-0.097,-0.274,0.264,-0.920,2.4,33.7,328.7,1.964,33.714,-32.656,0.464,-0.144,0.634,0.113,-0.377,0.291,-0.872,328.9,36.2,312.7,-24.641,40.566,-27.656,0.814,-0.661,0.865,1.239,-0.447,0.834,0.006,-0.006,1.116,0.003,-0.088,0.258,-0.962,357.1,9.7,329.7,-2.907,9.725,-29.829,0.711,-0.433,-0.555,0.547,-0.593,-0.591,0.851,-0.498,-0.169,-0.452,0.324,-0.831,-0.723,0.021,-0.690
