timestamp,left_hand_x,left_hand_y,left_hand_z,left_hand_q_x,left_hand_q_y,left_hand_q_z,left_hand_q_w,left_hand_euler_x,left_hand_euler_y,left_hand_euler_z,left_hand_yaw,left_hand_pitch,left_hand_roll,right_hand_x,right_hand_y,right_hand_z,right_hand_q_x,right_hand_q_y,right_hand_q_z,right_hand_q_w,right_hand_euler_x,right_hand_euler_y,right_hand_euler_z,right_hand_yaw,right_hand_pitch,right_hand_roll,left_sword_x,left_sword_y,left_sword_z,right_sword_x,right_sword_y,right_sword_z,head_x,head_y,head_z,head_q_x,head_q_y,head_q_z,head_q_w,head_euler_x,head_euler_y,head_euler_z,head_yaw,head_pitch,head_roll,left_hand_heading_x,left_hand_heading_y,left_hand_heading_z,right_hand_heading_x,right_hand_heading_y,right_hand_heading_z,head_heading_x,head_heading_y,head_heading_z,left_blade_x,left_blade_y,left_blade_z,right_blade_x,right_blade_y,right_blade_z
1721536288422,-0.038,-0.500,1.213,-0.171,-0.483,-0.258,0.819,356.2,298.5,327.4,-1.825,-61.588,-35.998,0.175,-0.352,1.230,-0.293,-0.482,-0.491,0.664,13.0,291.9,278.2,4.819,-68.644,-69.653,-0.248,-0.326,1.747,-0.047,0.077,1.937,-0.133,-0.141,1.120,0.028,0.098,-0.446,0.889,357.8,11.5,306.5,-2.150,11.551,-53.107,0.401,-0.257,0.879,0.053,-0.369,0.928,0.582,-0.788,-0.200,0.703,-0.529,-0.476,0.353,-0.863,-0.363
1721536288436,-0.046,-0.487,1.225,-0.188,-0.497,-0.237,0.813,350.9,296.2,333.1,-3.984,-64.121,-35.027,0.166,-0.342,1.243,-0.288,-0.508,-0.494,0.644,22.6,290.1,269.1,7.588,-71.308,-69.567,-0.267,-0.288,1.745,-0.098,0.106,1.923,-0.134,-0.139,1.121,0.028,0.098,-0.446,0.889,357.7,11.5,306.5,-2.219,11.495,-53.076,0.393,-0.199,0.898,-0.005,-0.344,0.939,0.583,-0.788,-0.199,0.719,-0.541,-0.435,0.370,-0.873,-0.318
1721536288450,-0.054,-0.477,1.238,-0.204,-0.507,-0.222,0.807,345.4,294.6,338.6,-6.005,-66.112,-34.687,0.158,-0.334,1.255,-0.275,-0.526,-0.512,0.621,33.6,290.8,257.5,11.345,-72.421,-70.681,-0.281,-0.255,1.746,-0.141,0.117,1.918,-0.136,-0.137,1.121,0.027,0.097,-0.446,0.889,357.8,11.3,306.5,-2.189,11.327,-53.070,0.387,-0.152,0.909,-0.077,-0.347,0.935,0.583,-0.788,-0.196,0.728,-0.555,-0.403,0.371,-0.880,-0.296
1721536288464,-0.063,-0.466,1.249,-0.216,-0.519,-0.220,0.797,342.6,292.7,340.8,-6.613,-68.269,-35.350,0.152,-0.325,1.267,-0.260,-0.535,-0.527,0.607,40.4,292.6,250.5,14.408,-72.432,-71.380,-0.301,-0.227,1.745,-0.175,0.119,1.922,-0.137,-0.135,1.122,0.027,0.095,-0.446,0.890,357.9,11.1,306.5,-2.105,11.107,-53.069,0.364,-0.127,0.923,-0.128,-0.362,0.923,0.584,-0.789,-0.193,0.733,-0.572,-0.368,0.376,-0.879,-0.292
1721536288477,-0.072,-0.456,1.259,-0.225,-0.536,-0.217,0.784,339.7,290.2,343.3,-6.865,-70.959,-35.814,0.145,-0.316,1.278,-0.250,-0.544,-0.516,0.612,42.0,292.4,250.9,14.751,-73.017,-69.270,-0.327,-0.201,1.738,-0.203,0.122,1.927,-0.139,-0.133,1.122,0.027,0.093,-0.446,0.890,357.9,10.9,306.5,-2.022,10.884,-53.071,0.331,-0.099,0.939,-0.124,-0.359,0.925,0.585,-0.789,-0.189,0.744,-0.585,-0.324,0.408,-0.868,-0.282
1721536288491,-0.080,-0.445,1.269,-0.239,-0.547,-0.201,0.777,332.2,288.9,351.0,-8.692,-73.111,-35.480,0.135,-0.305,1.287,-0.247,-0.558,-0.485,0.626,42.4,290.2,254.2,13.463,-74.783,-65.239,-0.343,-0.171,1.733,-0.234,0.133,1.923,-0.140,-0.132,1.122,0.026,0.091,-0.446,0.890,358.0,10.7,306.6,-1.982,10.690,-53.062,0.321,-0.051,0.946,-0.094,-0.332,0.938,0.585,-0.789,-0.185,0.754,-0.591,-0.287,0.460,-0.851,-0.255
1721536288505,-0.089,-0.435,1.279,-0.254,-0.557,-0.186,0.769,323.8,288.1,359.5,-10.547,-75.257,-35.311,0.126,-0.294,1.295,-0.248,-0.578,-0.470,0.619,48.7,288.3,249.5,13.646,-77.665,-63.370,-0.359,-0.142,1.726,-0.268,0.162,1.903,-0.142,-0.130,1.123,0.026,0.090,-0.446,0.890,358.0,10.5,306.6,-1.961,10.521,-53.047,0.310,-0.003,0.951,-0.110,-0.294,0.949,0.586,-0.789,-0.182,0.762,-0.597,-0.250,0.483,-0.851,-0.208
1721536288519,-0.097,-0.426,1.288,-0.269,-0.562,-0.178,0.762,317.0,287.8,5.7,-12.063,-76.766,-35.899,0.119,-0.284,1.305,-0.253,-0.597,-0.471,0.598,58.3,287.8,239.3,15.085,-80.425,-63.688,-0.368,-0.115,1.723,-0.292,0.197,1.881,-0.143,-0.129,1.123,0.026,0.088,-0.446,0.890,358.1,10.4,306.6,-1.899,10.378,-53.056,0.305,0.031,0.952,-0.156,-0.263,0.952,0.586,-0.790,-0.180,0.760,-0.610,-0.224,0.476,-0.865,-0.161
1721536288533,-0.105,-0.415,1.296,-0.283,-0.569,-0.176,0.752,310.4,287.3,11.2,-13.066,-78.605,-37.037,0.112,-0.275,1.313,-0.252,-0.611,-0.466,0.588,65.0,287.5,233.1,15.827,-82.416,-62.925,-0.379,-0.087,1.716,-0.316,0.219,1.866,-0.145,-0.127,1.123,0.026,0.088,-0.446,0.890,358.1,10.4,306.6,-1.820,10.385,-53.064,0.291,0.058,0.955,-0.181,-0.241,0.954,0.587,-0.790,-0.180,0.756,-0.626,-0.192,0.483,-0.866,-0.127
1721536288547,-0.115,-0.406,1.304,-0.296,-0.581,-0.170,0.739,301.7,286.4,19.4,-13.929,-81.190,-37.812,0.102,-0.265,1.321,-0.241,-0.625,-0.447,0.593,69.4,287.0,231.7,15.851,-83.877,-59.722,-0.398,-0.060,1.704,-0.357,0.218,1.858,-0.146,-0.125,1.123,0.027,0.089,-0.446,0.890,358.2,10.5,306.6,-1.794,10.533,-53.074,0.267,0.094,0.959,-0.181,-0.229,0.956,0.586,-0.789,-0.183,0.758,-0.635,-0.149,0.526,-0.844,-0.103
1721536288561,-0.124,-0.396,1.310,-0.307,-0.596,-0.166,0.723,292.2,285.4,28.3,-14.237,-84.064,-38.734,0.092,-0.257,1.329,-0.216,-0.636,-0.433,0.601,71.3,287.9,233.3,16.935,-84.089,-56.302,-0.419,-0.036,1.688,-0.404,0.195,1.862,-0.147,-0.124,1.123,0.028,0.090,-0.446,0.890,358.2,10.7,306.6,-1.783,10.672,-53.109,0.234,0.126,0.964,-0.184,-0.246,0.952,0.585,-0.789,-0.185,0.760,-0.642,-0.100,0.577,-0.811,-0.099
1721536288575,-0.133,-0.386,1.317,-0.317,-0.610,-0.164,0.708,282.6,284.8,37.3,-14.431,-86.708,-39.662,0.084,-0.247,1.338,-0.193,-0.633,-0.430,0.614,68.1,289.3,238.8,17.871,-82.559,-54.243,-0.438,-0.013,1.673,-0.431,0.166,1.884,-0.149,-0.122,1.123,0.028,0.091,-0.447,0.890,358.2,10.7,306.5,-1.756,10.740,-53.169,0.203,0.155,0.967,-0.171,-0.283,0.944,0.584,-0.790,-0.186,0.759,-0.648,-0.056,0.612,-0.781,-0.123
1721536288588,-0.142,-0.376,1.322,-0.327,-0.623,-0.157,0.693,272.4,284.9,47.3,-14.928,-89.371,-40.272,0.076,-0.235,1.343,-0.196,-0.638,-0.426,0.611,70.2,288.9,236.9,17.698,-83.403,-53.964,-0.458,0.009,1.657,-0.441,0.185,1.880,-0.150,-0.121,1.123,0.028,0.090,-0.447,0.889,358.2,10.7,306.5,-1.750,10.713,-53.212,0.175,0.189,0.966,-0.177,-0.271,0.946,0.584,-0.790,-0.186,0.761,-0.649,-0.011,0.613,-0.783,-0.109
1721536288602,-0.152,-0.367,1.328,-0.332,-0.637,-0.146,0.680,263.1,285.6,57.0,-15.437,-91.919,-40.150,0.070,-0.224,1.345,-0.233,-0.661,-0.441,0.561,86.7,288.8,215.5,18.775,-88.870,-57.985,-0.482,0.025,1.640,-0.435,0.280,1.819,-0.151,-0.120,1.123,0.027,0.089,-0.447,0.889,358.2,10.6,306.4,-1.790,10.594,-53.250,0.146,0.225,0.963,-0.262,-0.187,0.947,0.584,-0.791,-0.184,0.770,-0.638,0.032,0.535,-0.844,-0.019
1721536288616,-0.161,-0.357,1.332,-0.334,-0.651,-0.139,0.667,255.0,285.9,65.5,-15.386,-94.243,-40.073,0.063,-0.213,1.350,-0.254,-0.671,-0.445,0.536,95.3,289.1,204.6,18.991,-91.841,-59.784,-0.505,0.038,1.624,-0.430,0.334,1.789,-0.152,-0.119,1.124,0.027,0.089,-0.448,0.889,358.2,10.5,306.4,-1.810,10.467,-53.298,0.114,0.250,0.962,-0.297,-0.136,0.945,0.583,-0.792,-0.182,0.776,-0.627,0.071,0.494,-0.869,0.030
1721536288630,-0.169,-0.347,1.336,-0.346,-0.664,-0.138,0.649,245.8,287.0,73.8,-15.435,-97.139,-41.392,0.055,-0.203,1.354,-0.267,-0.679,-0.440,0.523,101.6,288.9,197.5,18.506,-93.931,-60.293,-0.520,0.060,1.602,-0.431,0.368,1.768,-0.152,-0.118,1.124,0.027,0.087,-0.449,0.889,358.2,10.3,306.3,-1.772,10.339,-53.395,0.081,0.280,0.956,-0.309,-0.097,0.946,0.582,-0.793,-0.179,0.766,-0.631,0.120,0.476,-0.877,0.065
1721536288644,-0.177,-0.337,1.339,-0.357,-0.676,-0.144,0.628,236.3,287.8,81.6,-14.738,-100.098,-43.375,0.046,-0.193,1.357,-0.272,-0.692,-0.431,0.511,108.4,289.6,191.0,18.573,-96.436,-59.498,-0.530,0.083,1.580,-0.448,0.392,1.740,-0.153,-0.117,1.124,0.027,0.086,-0.450,0.889,358.3,10.2,306.2,-1.717,10.242,-53.515,0.045,0.302,0.952,-0.330,-0.064,0.942,0.581,-0.794,-0.178,0.746,-0.644,0.170,0.474,-0.874,0.106
1721536288658,-0.185,-0.327,1.343,-0.367,-0.687,-0.155,0.608,227.5,288.4,88.6,-13.442,-102.673,-45.453,0.038,-0.184,1.360,-0.267,-0.708,-0.420,0.501,114.1,291.0,186.8,19.074,-98.877,-57.662,-0.538,0.105,1.561,-0.478,0.402,1.711,-0.154,-0.116,1.124,0.027,0.086,-0.451,0.888,358.3,10.2,306.0,-1.651,10.168,-53.656,0.008,0.315,0.949,-0.355,-0.042,0.934,0.579,-0.796,-0.176,0.721,-0.660,0.213,0.486,-0.862,0.146
1721536288672,-0.192,-0.318,1.347,-0.376,-0.693,-0.160,0.594,222.6,289.3,92.1,-12.967,-104.484,-46.885,0.030,-0.176,1.362,-0.263,-0.726,-0.403,0.491,120.6,292.3,182.1,19.043,-101.756,-55.383,-0.543,0.124,1.548,-0.508,0.412,1.676,-0.155,-0.116,1.124,0.027,0.085,-0.452,0.888,358.4,10.1,305.9,-1.600,10.095,-53.784,-0.012,0.331,0.944,-0.379,-0.014,0.925,0.578,-0.797,-0.175,0.703,-0.668,0.244,0.501,-0.843,0.193
1721536288686,-0.200,-0.309,1.350,-0.381,-0.701,-0.166,0.580,217.3,290.1,96.5,-12.029,-106.221,-47.934,0.021,-0.167,1.364,-0.262,-0.744,-0.385,0.478,127.2,293.9,177.0,18.842,-105.028,-53.312,-0.552,0.140,1.535,-0.535,0.425,1.635,-0.155,-0.115,1.124,0.027,0.084,-0.452,0.887,358.4,10.0,305.8,-1.583,9.981,-53.893,-0.039,0.341,0.939,-0.405,0.022,0.914,0.577,-0.799,-0.173,0.687,-0.674,0.273,0.510,-0.825,0.245
1721536288700,-0.207,-0.298,1.352,-0.385,-0.711,-0.164,0.565,213.3,291.6,100.2,-11.662,-108.328,-48.430,0.014,-0.158,1.365,-0.266,-0.758,-0.374,0.463,132.2,295.6,172.5,18.698,-107.866,-52.372,-0.564,0.155,1.516,-0.549,0.444,1.599,-0.156,-0.115,1.124,0.027,0.083,-0.453,0.887,358.4,9.8,305.7,-1.581,9.852,-53.985,-0.065,0.363,0.930,-0.429,0.057,0.902,0.576,-0.800,-0.171,0.677,-0.668,0.308,0.503,-0.814,0.291
1721536288714,-0.214,-0.288,1.354,-0.390,-0.721,-0.157,0.551,210.6,293.5,102.8,-11.703,-110.537,-48.718,0.007,-0.149,1.367,-0.275,-0.768,-0.368,0.446,135.9,297.5,168.3,18.736,-110.460,-52.419,-0.576,0.168,1.496,-0.552,0.468,1.565,-0.156,-0.114,1.124,0.026,0.082,-0.454,0.887,358.4,9.7,305.7,-1.568,9.707,-54.078,-0.089,0.389,0.917,-0.452,0.093,0.887,0.575,-0.801,-0.169,0.671,-0.657,0.344,0.482,-0.811,0.331
1721536288728,-0.221,-0.278,1.355,-0.396,-0.730,-0.149,0.537,208.7,295.6,104.7,-11.965,-112.783,-49.004,0.001,-0.141,1.368,-0.284,-0.777,-0.365,0.427,138.6,299.4,164.7,18.947,-112.929,-52.816,-0.586,0.181,1.476,-0.551,0.493,1.532,-0.156,-0.114,1.124,0.026,0.081,-0.455,0.887,358.4,9.6,305.6,-1.552,9.596,-54.174,-0.110,0.418,0.902,-0.474,0.130,0.871,0.573,-0.802,-0.167,0.665,-0.643,0.379,0.456,-0.810,0.368
1721536288741,-0.227,-0.268,1.357,-0.404,-0.736,-0.134,0.527,209.2,297.9,104.6,-13.212,-114.826,-49.121,-0.006,-0.133,1.369,-0.293,-0.784,-0.361,0.411,141.0,301.1,161.6,18.962,-115.095,-53.125,-0.596,0.194,1.456,-0.549,0.515,1.503,-0.156,-0.114,1.125,0.025,0.080,-0.455,0.886,358.4,9.5,305.5,-1.583,9.492,-54.253,-0.118,0.453,0.884,-0.490,0.163,0.856,0.573,-0.803,-0.165,0.667,-0.623,0.409,0.433,-0.807,0.401
1721536288755,-0.232,-0.258,1.358,-0.416,-0.739,-0.120,0.516,209.9,300.4,103.8,-14.579,-116.938,-49.807,-0.012,-0.125,1.371,-0.301,-0.790,-0.357,0.398,142.9,302.6,159.2,18.963,-116.981,-53.354,-0.600,0.209,1.436,-0.548,0.534,1.478,-0.156,-0.113,1.125,0.025,0.079,-0.456,0.886,358.4,9.4,305.4,-1.596,9.410,-54.349,-0.121,0.491,0.863,-0.503,0.191,0.843,0.571,-0.804,-0.163,0.662,-0.607,0.438,0.414,-0.803,0.429
1721536288769,-0.238,-0.247,1.359,-0.430,-0.743,-0.117,0.500,208.5,302.6,104.0,-14.865,-119.302,-51.448,-0.019,-0.118,1.373,-0.305,-0.796,-0.347,0.391,145.4,303.5,157.1,18.269,-118.544,-52.837,-0.598,0.228,1.413,-0.556,0.543,1.459,-0.156,-0.113,1.125,0.025,0.079,-0.457,0.886,358.4,9.4,305.3,-1.583,9.411,-54.441,-0.130,0.522,0.843,-0.508,0.214,0.834,0.570,-0.805,-0.163,0.642,-0.604,0.473,0.411,-0.791,0.454
1721536288783,-0.243,-0.237,1.360,-0.444,-0.746,-0.115,0.483,206.9,304.7,104.2,-14.953,-121.700,-53.167,-0.025,-0.112,1.375,-0.309,-0.804,-0.331,0.385,148.7,304.5,154.8,17.147,-120.428,-51.892,-0.596,0.247,1.390,-0.567,0.549,1.434,-0.157,-0.113,1.125,0.025,0.079,-0.458,0.885,358.4,9.4,305.2,-1.596,9.412,-54.529,-0.139,0.552,0.822,-0.513,0.242,0.824,0.569,-0.806,-0.163,0.619,-0.600,0.508,0.415,-0.771,0.484
1721536288797,-0.248,-0.227,1.362,-0.455,-0.749,-0.111,0.469,205.9,306.6,104.2,-15.106,-123.688,-54.470,-0.032,-0.104,1.376,-0.309,-0.814,-0.310,0.382,152.5,305.6,152.7,15.609,-122.417,-50.217,-0.594,0.262,1.371,-0.587,0.548,1.407,-0.156,-0.113,1.125,0.025,0.079,-0.458,0.885,358.4,9.4,305.1,-1.608,9.432,-54.612,-0.146,0.577,0.803,-0.518,0.267,0.813,0.568,-0.807,-0.164,0.601,-0.593,0.536,0.429,-0.741,0.516
1721536288811,-0.253,-0.218,1.362,-0.465,-0.752,-0.106,0.455,205.1,308.5,104.3,-15.273,-125.726,-55.554,-0.039,-0.096,1.376,-0.311,-0.822,-0.301,0.369,154.1,307.4,151.6,15.370,-124.503,-49.520,-0.595,0.275,1.351,-0.595,0.555,1.377,-0.156,-0.113,1.125,0.025,0.079,-0.459,0.885,358.4,9.4,305.0,-1.600,9.420,-54.688,-0.154,0.602,0.783,-0.534,0.289,0.795,0.566,-0.808,-0.164,0.586,-0.582,0.563,0.421,-0.724,0.546
1721536288825,-0.258,-0.209,1.363,-0.472,-0.756,-0.099,0.443,204.6,310.2,104.5,-15.603,-127.583,-56.238,-0.045,-0.088,1.376,-0.317,-0.832,-0.291,0.349,155.8,310.0,149.7,15.263,-127.404,-49.281,-0.598,0.285,1.333,-0.594,0.567,1.336,-0.156,-0.113,1.125,0.026,0.079,-0.459,0.884,358.4,9.4,305.0,-1.548,9.392,-54.751,-0.162,0.626,0.763,-0.555,0.324,0.766,0.566,-0.808,-0.163,0.577,-0.568,0.587,0.397,-0.706,0.586
1721536288839,-0.263,-0.200,1.363,-0.475,-0.761,-0.092,0.432,203.8,311.8,105.3,-15.628,-129.296,-56.472,-0.051,-0.081,1.376,-0.326,-0.842,-0.271,0.333,159.2,312.5,146.9,13.853,-130.583,-48.671,-0.604,0.291,1.316,-0.597,0.573,1.289,-0.156,-0.114,1.125,0.026,0.079,-0.460,0.884,358.5,9.4,304.9,-1.486,9.398,-54.819,-0.176,0.643,0.745,-0.566,0.368,0.737,0.565,-0.809,-0.163,0.570,-0.551,0.610,0.385,-0.673,0.632
1721536288853,-0.268,-0.192,1.364,-0.479,-0.765,-0.083,0.423,203.9,313.5,105.5,-16.155,-130.919,-56.695,-0.057,-0.075,1.376,-0.329,-0.851,-0.251,0.324,162.2,314.3,145.2,12.341,-132.844,-47.737,-0.611,0.296,1.300,-0.607,0.570,1.256,-0.155,-0.114,1.125,0.027,0.079,-0.460,0.884,358.5,9.4,304.9,-1.449,9.438,-54.884,-0.184,0.663,0.726,-0.573,0.398,0.716,0.564,-0.809,-0.164,0.567,-0.531,0.629,0.386,-0.640,0.664
1721536288867,-0.273,-0.184,1.364,-0.483,-0.768,-0.074,0.414,203.9,315.0,105.7,-16.609,-132.417,-56.896,-0.063,-0.068,1.377,-0.326,-0.857,-0.237,0.322,164.0,315.1,145.0,11.272,-133.941,-46.472,-0.617,0.301,1.286,-0.625,0.563,1.241,-0.155,-0.114,1.125,0.027,0.079,-0.461,0.884,358.5,9.5,304.8,-1.445,9.508,-54.941,-0.192,0.680,0.707,-0.580,0.406,0.706,0.563,-0.810,-0.165,0.565,-0.513,0.646,0.398,-0.615,0.681
1721536288881,-0.277,-0.176,1.364,-0.487,-0.772,-0.067,0.402,203.4,316.6,106.1,-16.746,-134.161,-57.396,-0.069,-0.061,1.378,-0.323,-0.860,-0.230,0.321,164.7,315.6,145.1,10.840,-134.529,-45.699,-0.620,0.307,1.268,-0.638,0.562,1.233,-0.155,-0.115,1.125,0.027,0.080,-0.461,0.883,358.5,9.6,304.8,-1.456,9.586,-54.997,-0.201,0.698,0.687,-0.586,0.408,0.700,0.562,-0.810,-0.166,0.556,-0.496,0.667,0.404,-0.602,0.689
1721536288895,-0.282,-0.168,1.363,-0.493,-0.776,-0.060,0.389,202.8,318.5,106.4,-16.838,-136.188,-58.059,-0.073,-0.054,1.376,-0.326,-0.866,-0.222,0.307,165.5,317.4,144.4,10.596,-136.452,-45.502,-0.622,0.312,1.248,-0.638,0.567,1.203,-0.154,-0.115,1.125,0.028,0.081,-0.461,0.883,358.5,9.7,304.7,-1.475,9.697,-55.042,-0.212,0.718,0.663,-0.598,0.428,0.677,0.561,-0.810,-0.168,0.544,-0.477,0.691,0.388,-0.585,0.712
1721536288908,-0.286,-0.161,1.362,-0.498,-0.780,-0.055,0.373,201.8,320.4,106.9,-16.619,-138.267,-58.749,-0.077,-0.047,1.374,-0.336,-0.872,-0.211,0.285,166.8,320.2,142.6,10.135,-139.470,-45.908,-0.623,0.316,1.226,-0.626,0.575,1.158,-0.154,-0.115,1.125,0.028,0.082,-0.462,0.883,358.5,9.8,304.7,-1.486,9.795,-55.085,-0.224,0.737,0.638,-0.611,0.466,0.640,0.560,-0.811,-0.170,0.528,-0.458,0.715,0.356,-0.560,0.748
1721536288922,-0.289,-0.155,1.361,-0.503,-0.785,-0.049,0.358,200.9,322.2,107.5,-16.406,-140.335,-59.283,-0.082,-0.040,1.373,-0.345,-0.877,-0.203,0.265,167.4,322.8,141.4,10.026,-142.130,-46.323,-0.624,0.318,1.205,-0.613,0.581,1.119,-0.153,-0.116,1.125,0.028,0.082,-0.462,0.883,358.5,9.9,304.6,-1.476,9.858,-55.147,-0.238,0.754,0.612,-0.622,0.497,0.604,0.559,-0.811,-0.171,0.513,-0.438,0.738,0.325,-0.539,0.777
1721536288936,-0.293,-0.148,1.360,-0.506,-0.788,-0.040,0.348,201.0,323.9,107.6,-16.861,-142.015,-59.603,-0.085,-0.034,1.372,-0.351,-0.882,-0.192,0.249,168.5,325.0,140.2,9.429,-144.480,-46.429,-0.627,0.319,1.188,-0.606,0.583,1.085,-0.153,-0.116,1.125,0.029,0.082,-0.463,0.882,358.5,9.9,304.5,-1.475,9.912,-55.201,-0.245,0.770,0.589,-0.630,0.524,0.573,0.559,-0.811,-0.172,0.509,-0.415,0.754,0.304,-0.513,0.803
1721536288950,-0.296,-0.143,1.359,-0.510,-0.788,-0.027,0.343,202.0,325.4,107.2,-17.954,-143.325,-59.877,-0.089,-0.028,1.370,-0.358,-0.887,-0.173,0.237,170.6,327.1,138.8,7.893,-146.731,-46.347,-0.632,0.319,1.176,-0.605,0.577,1.051,-0.152,-0.116,1.125,0.028,0.083,-0.463,0.882,358.5,9.9,304.5,-1.513,9.916,-55.257,-0.243,0.786,0.568,-0.632,0.553,0.543,0.558,-0.812,-0.172,0.514,-0.393,0.763,0.296,-0.476,0.828
1721536288964,-0.300,-0.137,1.358,-0.514,-0.789,-0.020,0.337,202.2,326.5,107.0,-18.393,-144.440,-60.252,-0.093,-0.023,1.369,-0.360,-0.892,-0.153,0.228,172.7,328.9,138.1,6.216,-148.684,-45.684,-0.635,0.320,1.165,-0.612,0.563,1.021,-0.152,-0.116,1.125,0.028,0.083,-0.463,0.882,358.4,9.9,304.4,-1.534,9.931,-55.303,-0.244,0.797,0.552,-0.637,0.572,0.517,0.557,-0.812,-0.172,0.511,-0.378,0.772,0.297,-0.437,0.849
1721536288978,-0.303,-0.133,1.355,-0.515,-0.794,-0.020,0.322,200.7,327.8,108.0,-17.441,-146.031,-60.604,-0.097,-0.018,1.367,-0.359,-0.897,-0.131,0.222,175.0,330.5,137.7,4.320,-150.436,-44.751,-0.634,0.321,1.146,-0.624,0.545,0.995,-0.151,-0.117,1.125,0.028,0.083,-0.464,0.882,358.4,9.9,304.4,-1.543,9.945,-55.348,-0.261,0.805,0.533,-0.644,0.586,0.492,0.556,-0.813,-0.173,0.491,-0.365,0.791,0.304,-0.394,0.867
1721536288992,-0.306,-0.128,1.353,-0.517,-0.798,-0.015,0.309,200.0,329.4,108.6,-17.156,-147.846,-60.904,-0.100,-0.012,1.364,-0.364,-0.901,-0.113,0.209,176.6,332.7,136.8,2.992,-152.632,-44.737,-0.635,0.319,1.127,-0.622,0.535,0.962,-0.151,-0.117,1.125,0.029,0.083,-0.464,0.881,358.4,10.0,304.3,-1.532,9.959,-55.396,-0.275,0.816,0.509,-0.648,0.608,0.459,0.556,-0.813,-0.173,0.477,-0.344,0.809,0.294,-0.356,0.887
1721536289006,-0.308,-0.125,1.351,-0.519,-0.801,-0.005,0.299,200.2,331.1,108.8,-17.594,-149.504,-61.127,-0.102,-0.008,1.360,-0.372,-0.903,-0.105,0.186,176.8,335.5,136.0,2.899,-155.469,-45.337,-0.638,0.315,1.110,-0.603,0.530,0.922,-0.150,-0.118,1.125,0.029,0.083,-0.464,0.881,358.5,10.0,304.3,-1.514,9.987,-55.436,-0.282,0.829,0.484,-0.654,0.632,0.415,0.555,-0.814,-0.173,0.473,-0.319,0.821,0.259,-0.328,0.909
1721536289020,-0.311,-0.121,1.349,-0.521,-0.802,0.002,0.291,200.3,332.3,108.9,-17.875,-150.816,-61.341,-0.104,-0.004,1.358,-0.376,-0.907,-0.100,0.163,176.3,338.2,135.7,3.409,-158.175,-45.690,-0.640,0.312,1.097,-0.582,0.526,0.885,-0.150,-0.118,1.124,0.029,0.083,-0.465,0.881,358.4,10.0,304.2,-1.531,9.999,-55.480,-0.287,0.838,0.464,-0.664,0.649,0.371,0.554,-0.814,-0.174,0.469,-0.299,0.831,0.220,-0.305,0.927
1721536289034,-0.312,-0.118,1.347,-0.524,-0.802,0.010,0.285,200.6,333.4,108.8,-18.305,-151.898,-61.708,-0.106,-0.001,1.355,-0.377,-0.910,-0.094,0.148,176.3,340.2,135.6,3.437,-160.114,-45.623,-0.641,0.310,1.086,-0.572,0.518,0.859,-0.149,-0.119,1.125,0.029,0.084,-0.465,0.881,358.4,10.0,304.2,-1.569,10.014,-55.511,-0.288,0.847,0.447,-0.672,0.658,0.340,0.554,-0.814,-0.174,0.467,-0.283,0.837,0.198,-0.283,0.939
1721536289048,-0.314,-0.115,1.345,-0.529,-0.801,0.017,0.280,201.0,334.5,108.3,-18.902,-152.902,-62.317,-0.108,0.001,1.353,-0.377,-0.911,-0.085,0.140,177.1,341.4,135.5,2.793,-161.345,-45.454,-0.641,0.310,1.076,-0.571,0.508,0.841,-0.148,-0.119,1.125,0.028,0.083,-0.465,0.881,358.4,10.0,304.2,-1.599,9.986,-55.542,-0.283,0.857,0.431,-0.676,0.664,0.319,0.553,-0.815,-0.173,0.467,-0.269,0.842,0.191,-0.260,0.946
1721536289062,-0.316,-0.113,1.342,-0.530,-0.803,0.017,0.272,200.2,335.2,108.7,-18.315,-153.821,-62.501,-0.109,0.003,1.351,-0.375,-0.914,-0.081,0.134,177.1,342.2,135.8,2.773,-162.188,-45.064,-0.639,0.309,1.065,-0.571,0.501,0.829,-0.148,-0.120,1.125,0.028,0.083,-0.465,0.881,358.4,9.9,304.1,-1.618,9.934,-55.571,-0.291,0.860,0.419,-0.683,0.664,0.306,0.553,-0.815,-0.172,0.454,-0.261,0.852,0.183,-0.249,0.951
1721536289076,-0.317,-0.111,1.340,-0.531,-0.805,0.017,0.264,199.7,336.0,109.0,-17.973,-154.637,-62.725,-0.110,0.005,1.348,-0.375,-0.915,-0.082,0.124,176.6,343.3,135.9,3.284,-163.259,-45.046,-0.637,0.308,1.055,-0.561,0.500,0.814,-0.147,-0.120,1.125,0.027,0.083,-0.466,0.881,358.3,9.9,304.1,-1.652,9.892,-55.583,-0.297,0.864,0.407,-0.688,0.666,0.288,0.553,-0.815,-0.172,0.444,-0.253,0.860,0.165,-0.243,0.956
1721536289090,-0.318,-0.109,1.339,-0.533,-0.804,0.023,0.263,200.2,336.5,108.7,-18.473,-155.191,-62.939,-0.110,0.007,1.345,-0.376,-0.916,-0.082,0.111,176.0,344.6,135.9,3.870,-164.582,-45.172,-0.639,0.307,1.049,-0.546,0.498,0.796,-0.147,-0.121,1.125,0.027,0.083,-0.466,0.881,358.3,9.8,304.1,-1.692,9.813,-55.601,-0.295,0.869,0.398,-0.692,0.671,0.265,0.553,-0.816,-0.170,0.447,-0.243,0.861,0.141,-0.234,0.962
